Pris;Kommune;Dato
16314;Tårnby;2004-03-01
16464;Tårnby;2004-04-01
16622;Tårnby;2004-05-01
17182;Tårnby;2004-06-01
17366;Tårnby;2004-07-01
17554;Tårnby;2004-08-01
18110;Tårnby;2004-09-01
17975;Tårnby;2004-10-01
18134;Tårnby;2004-11-01
17845;Tårnby;2004-12-01
18021;Tårnby;2005-01-01
18376;Tårnby;2005-02-01
19129;Tårnby;2005-03-01
20780;Tårnby;2005-04-01
20073;Tårnby;2005-05-01
20251;Tårnby;2005-06-01
21821;Tårnby;2005-07-01
22478;Tårnby;2005-08-01
22570;Tårnby;2005-09-01
24051;Tårnby;2005-10-01
25651;Tårnby;2005-11-01
28056;Tårnby;2005-12-01
26886;Tårnby;2006-01-01
27629;Tårnby;2006-02-01
28023;Tårnby;2006-03-01
27812;Tårnby;2006-04-01
28057;Tårnby;2006-05-01
28281;Tårnby;2006-06-01
28470;Tårnby;2006-07-01
28758;Tårnby;2006-08-01
28551;Tårnby;2006-09-01
27860;Tårnby;2006-10-01
27686;Tårnby;2006-11-01
28174;Tårnby;2006-12-01
27886;Tårnby;2007-01-01
27680;Tårnby;2007-02-01
27757;Tårnby;2007-03-01
27925;Tårnby;2007-04-01
27414;Tårnby;2007-05-01
27324;Tårnby;2007-06-01
27241;Tårnby;2007-07-01
27130;Tårnby;2007-08-01
27197;Tårnby;2007-09-01
26943;Tårnby;2007-10-01
26989;Tårnby;2007-11-01
27208;Tårnby;2007-12-01
27112;Tårnby;2008-01-01
26756;Tårnby;2008-02-01
26694;Tårnby;2008-03-01
26365;Tårnby;2008-04-01
26009;Tårnby;2008-05-01
26070;Tårnby;2008-06-01
25925;Tårnby;2008-07-01
25530;Tårnby;2008-08-01
25018;Tårnby;2008-09-01
24217;Tårnby;2008-10-01
23672;Tårnby;2008-11-01
23282;Tårnby;2008-12-01
23064;Tårnby;2009-01-01
22542;Tårnby;2009-02-01
22508;Tårnby;2009-03-01
22003;Tårnby;2009-04-01
22103;Tårnby;2009-05-01
21986;Tårnby;2009-06-01
21920;Tårnby;2009-07-01
22070;Tårnby;2009-08-01
21954;Tårnby;2009-09-01
21696;Tårnby;2009-10-01
21783;Tårnby;2009-11-01
22316;Tårnby;2009-12-01
22866;Tårnby;2010-01-01
22715;Tårnby;2010-02-01
22843;Tårnby;2010-03-01
22694;Tårnby;2010-04-01
22594;Tårnby;2010-05-01
22928;Tårnby;2010-06-01
22768;Tårnby;2010-07-01
23016;Tårnby;2010-08-01
22525;Tårnby;2010-09-01
22823;Tårnby;2010-10-01
23033;Tårnby;2010-11-01
22960;Tårnby;2010-12-01
22615;Tårnby;2011-01-01
22862;Tårnby;2011-02-01
23195;Tårnby;2011-03-01
23183;Tårnby;2011-04-01
23037;Tårnby;2011-05-01
23067;Tårnby;2011-06-01
22785;Tårnby;2011-07-01
22706;Tårnby;2011-08-01
22540;Tårnby;2011-09-01
22617;Tårnby;2011-10-01
22307;Tårnby;2011-11-01
22080;Tårnby;2011-12-01
22013;Tårnby;2012-01-01
21756;Tårnby;2012-02-01
21567;Tårnby;2012-03-01
21809;Tårnby;2012-04-01
21696;Tårnby;2012-05-01
21772;Tårnby;2012-06-01
21638;Tårnby;2012-07-01
21643;Tårnby;2012-08-01
21982;Tårnby;2012-09-01
21852;Tårnby;2012-10-01
21626;Tårnby;2012-11-01
22017;Tårnby;2012-12-01
21947;Tårnby;2013-01-01
21938;Tårnby;2013-02-01
22366;Tårnby;2013-03-01
22422;Tårnby;2013-04-01
22548;Tårnby;2013-05-01
23113;Tårnby;2013-06-01
23225;Tårnby;2013-07-01
23350;Tårnby;2013-08-01
23109;Tårnby;2013-09-01
23022;Tårnby;2013-10-01
22924;Tårnby;2013-11-01
23136;Tårnby;2013-12-01
23693;Tårnby;2014-01-01
24364;Tårnby;2014-02-01
24252;Tårnby;2014-03-01
24346;Tårnby;2014-04-01
24043;Tårnby;2014-05-01
24039;Tårnby;2014-06-01
23752;Tårnby;2014-07-01
24065;Tårnby;2014-08-01
23994;Tårnby;2014-09-01
23962;Tårnby;2014-10-01
24482;Tårnby;2014-11-01
24710;Tårnby;2014-12-01
24976;Tårnby;2015-01-01
25640;Tårnby;2015-02-01
25671;Tårnby;2015-03-01
25584;Tårnby;2015-04-01
25408;Tårnby;2015-05-01
25608;Tårnby;2015-06-01
26023;Tårnby;2015-07-01
27259;Tårnby;2015-08-01
27003;Tårnby;2015-09-01
28314;Tårnby;2015-10-01
27804;Tårnby;2015-11-01
28151;Tårnby;2015-12-01
26995;Tårnby;2016-01-01
26164;Tårnby;2016-02-01
27003;Tårnby;2016-03-01
26743;Tårnby;2016-04-01
27550;Tårnby;2016-05-01
28185;Tårnby;2016-06-01
28267;Tårnby;2016-07-01
28420;Tårnby;2016-08-01
28577;Tårnby;2016-09-01
28766;Tårnby;2016-10-01
28750;Tårnby;2016-11-01
28948;Tårnby;2016-12-01
28537;Tårnby;2017-01-01
28579;Tårnby;2017-02-01
29464;Tårnby;2017-03-01
29282;Tårnby;2017-04-01
29965;Tårnby;2017-05-01
29702;Tårnby;2017-06-01
30101;Tårnby;2017-07-01
29215;Tårnby;2017-08-01
31591;Tårnby;2017-09-01
31719;Tårnby;2017-10-01
32032;Tårnby;2017-11-01
32059;Tårnby;2017-12-01
17990;Landsdel Københavns omegn;2004-01-01
18279;Landsdel Københavns omegn;2004-02-01
18441;Landsdel Københavns omegn;2004-03-01
18605;Landsdel Københavns omegn;2004-04-01
19148;Landsdel Københavns omegn;2004-05-01
19333;Landsdel Københavns omegn;2004-06-01
19653;Landsdel Københavns omegn;2004-07-01
19943;Landsdel Københavns omegn;2004-08-01
20099;Landsdel Københavns omegn;2004-09-01
20669;Landsdel Københavns omegn;2004-10-01
20894;Landsdel Københavns omegn;2004-11-01
20787;Landsdel Københavns omegn;2004-12-01
21173;Landsdel Københavns omegn;2005-01-01
21865;Landsdel Københavns omegn;2005-02-01
22275;Landsdel Københavns omegn;2005-03-01
23044;Landsdel Københavns omegn;2005-04-01
23501;Landsdel Københavns omegn;2005-05-01
24144;Landsdel Københavns omegn;2005-06-01
24729;Landsdel Københavns omegn;2005-07-01
26054;Landsdel Københavns omegn;2005-08-01
27025;Landsdel Københavns omegn;2005-09-01
28208;Landsdel Københavns omegn;2005-10-01
28804;Landsdel Københavns omegn;2005-11-01
29360;Landsdel Københavns omegn;2005-12-01
29955;Landsdel Københavns omegn;2006-01-01
30800;Landsdel Københavns omegn;2006-02-01
31631;Landsdel Københavns omegn;2006-03-01
32451;Landsdel Københavns omegn;2006-04-01
33040;Landsdel Københavns omegn;2006-05-01
33481;Landsdel Københavns omegn;2006-06-01
33353;Landsdel Københavns omegn;2006-07-01
33477;Landsdel Københavns omegn;2006-08-01
33232;Landsdel Københavns omegn;2006-09-01
33066;Landsdel Københavns omegn;2006-10-01
32723;Landsdel Københavns omegn;2006-11-01
32603;Landsdel Københavns omegn;2006-12-01
32307;Landsdel Københavns omegn;2007-01-01
32205;Landsdel Københavns omegn;2007-02-01
32129;Landsdel Københavns omegn;2007-03-01
32092;Landsdel Københavns omegn;2007-04-01
31927;Landsdel Københavns omegn;2007-05-01
31870;Landsdel Københavns omegn;2007-06-01
31753;Landsdel Københavns omegn;2007-07-01
31549;Landsdel Københavns omegn;2007-08-01
31255;Landsdel Københavns omegn;2007-09-01
31067;Landsdel Københavns omegn;2007-10-01
30751;Landsdel Københavns omegn;2007-11-01
30459;Landsdel Københavns omegn;2007-12-01
30305;Landsdel Københavns omegn;2008-01-01
30105;Landsdel Københavns omegn;2008-02-01
29727;Landsdel Københavns omegn;2008-03-01
29789;Landsdel Københavns omegn;2008-04-01
29762;Landsdel Københavns omegn;2008-05-01
29711;Landsdel Københavns omegn;2008-06-01
29334;Landsdel Københavns omegn;2008-07-01
29006;Landsdel Københavns omegn;2008-08-01
28612;Landsdel Københavns omegn;2008-09-01
27924;Landsdel Københavns omegn;2008-10-01
27365;Landsdel Københavns omegn;2008-11-01
27009;Landsdel Københavns omegn;2008-12-01
26699;Landsdel Københavns omegn;2009-01-01
26261;Landsdel Københavns omegn;2009-02-01
26432;Landsdel Københavns omegn;2009-03-01
26333;Landsdel Københavns omegn;2009-04-01
25879;Landsdel Københavns omegn;2009-05-01
25850;Landsdel Københavns omegn;2009-06-01
26017;Landsdel Københavns omegn;2009-07-01
26112;Landsdel Københavns omegn;2009-08-01
26178;Landsdel Københavns omegn;2009-09-01
26276;Landsdel Københavns omegn;2009-10-01
26611;Landsdel Københavns omegn;2009-11-01
26624;Landsdel Københavns omegn;2009-12-01
26900;Landsdel Københavns omegn;2010-01-01
26783;Landsdel Københavns omegn;2010-02-01
26919;Landsdel Københavns omegn;2010-03-01
27304;Landsdel Københavns omegn;2010-04-01
27374;Landsdel Københavns omegn;2010-05-01
27427;Landsdel Københavns omegn;2010-06-01
27412;Landsdel Københavns omegn;2010-07-01
27562;Landsdel Københavns omegn;2010-08-01
27639;Landsdel Københavns omegn;2010-09-01
27629;Landsdel Københavns omegn;2010-10-01
27524;Landsdel Københavns omegn;2010-11-01
27476;Landsdel Københavns omegn;2010-12-01
27507;Landsdel Københavns omegn;2011-01-01
27610;Landsdel Københavns omegn;2011-02-01
27683;Landsdel Københavns omegn;2011-03-01
27875;Landsdel Københavns omegn;2011-04-01
27841;Landsdel Københavns omegn;2011-05-01
27615;Landsdel Københavns omegn;2011-06-01
27620;Landsdel Københavns omegn;2011-07-01
27396;Landsdel Københavns omegn;2011-08-01
27318;Landsdel Københavns omegn;2011-09-01
27067;Landsdel Københavns omegn;2011-10-01
26682;Landsdel Københavns omegn;2011-11-01
26335;Landsdel Københavns omegn;2011-12-01
26264;Landsdel Københavns omegn;2012-01-01
26036;Landsdel Københavns omegn;2012-02-01
26079;Landsdel Københavns omegn;2012-03-01
25939;Landsdel Københavns omegn;2012-04-01
25983;Landsdel Københavns omegn;2012-05-01
26288;Landsdel Københavns omegn;2012-06-01
26287;Landsdel Københavns omegn;2012-07-01
26386;Landsdel Københavns omegn;2012-08-01
26391;Landsdel Københavns omegn;2012-09-01
26264;Landsdel Københavns omegn;2012-10-01
26533;Landsdel Københavns omegn;2012-11-01
26587;Landsdel Københavns omegn;2012-12-01
26658;Landsdel Københavns omegn;2013-01-01
26810;Landsdel Københavns omegn;2013-02-01
26517;Landsdel Københavns omegn;2013-03-01
26547;Landsdel Københavns omegn;2013-04-01
26569;Landsdel Københavns omegn;2013-05-01
26650;Landsdel Københavns omegn;2013-06-01
26591;Landsdel Københavns omegn;2013-07-01
26564;Landsdel Københavns omegn;2013-08-01
26790;Landsdel Københavns omegn;2013-09-01
26851;Landsdel Københavns omegn;2013-10-01
26794;Landsdel Københavns omegn;2013-11-01
26845;Landsdel Københavns omegn;2013-12-01
27107;Landsdel Københavns omegn;2014-01-01
27278;Landsdel Københavns omegn;2014-02-01
27453;Landsdel Københavns omegn;2014-03-01
27276;Landsdel Københavns omegn;2014-04-01
27228;Landsdel Københavns omegn;2014-05-01
27318;Landsdel Københavns omegn;2014-06-01
27378;Landsdel Københavns omegn;2014-07-01
27493;Landsdel Københavns omegn;2014-08-01
27767;Landsdel Københavns omegn;2014-09-01
27989;Landsdel Københavns omegn;2014-10-01
28361;Landsdel Københavns omegn;2014-11-01
28526;Landsdel Københavns omegn;2014-12-01
28298;Landsdel Københavns omegn;2015-01-01
28496;Landsdel Københavns omegn;2015-02-01
28951;Landsdel Københavns omegn;2015-03-01
29323;Landsdel Københavns omegn;2015-04-01
29689;Landsdel Københavns omegn;2015-05-01
29924;Landsdel Københavns omegn;2015-06-01
29664;Landsdel Københavns omegn;2015-07-01
30001;Landsdel Københavns omegn;2015-08-01
30409;Landsdel Københavns omegn;2015-09-01
30237;Landsdel Københavns omegn;2015-10-01
30605;Landsdel Københavns omegn;2015-11-01
30498;Landsdel Københavns omegn;2015-12-01
30605;Landsdel Københavns omegn;2016-01-01
30545;Landsdel Københavns omegn;2016-02-01
30967;Landsdel Københavns omegn;2016-03-01
30803;Landsdel Københavns omegn;2016-04-01
31020;Landsdel Københavns omegn;2016-05-01
31343;Landsdel Københavns omegn;2016-06-01
31428;Landsdel Københavns omegn;2016-07-01
31795;Landsdel Københavns omegn;2016-08-01
31497;Landsdel Københavns omegn;2016-09-01
31495;Landsdel Københavns omegn;2016-10-01
31627;Landsdel Københavns omegn;2016-11-01
31590;Landsdel Københavns omegn;2016-12-01
31977;Landsdel Københavns omegn;2017-01-01
32139;Landsdel Københavns omegn;2017-02-01
32222;Landsdel Københavns omegn;2017-03-01
32191;Landsdel Københavns omegn;2017-04-01
32543;Landsdel Københavns omegn;2017-05-01
32613;Landsdel Københavns omegn;2017-06-01
32400;Landsdel Københavns omegn;2017-07-01
32795;Landsdel Københavns omegn;2017-08-01
32934;Landsdel Københavns omegn;2017-09-01
33225;Landsdel Københavns omegn;2017-10-01
33356;Landsdel Københavns omegn;2017-11-01
33397;Landsdel Københavns omegn;2017-12-01
13777;Albertslund;2004-01-01
14143;Albertslund;2004-02-01
14377;Albertslund;2004-03-01
15143;Albertslund;2004-04-01
15176;Albertslund;2004-05-01
15961;Albertslund;2004-06-01
16629;Albertslund;2004-07-01
16237;Albertslund;2004-08-01
16354;Albertslund;2004-09-01
16605;Albertslund;2004-10-01
16796;Albertslund;2004-11-01
16739;Albertslund;2004-12-01
16689;Albertslund;2005-01-01
17578;Albertslund;2005-02-01
17333;Albertslund;2005-03-01
18221;Albertslund;2005-04-01
19507;Albertslund;2005-05-01
19574;Albertslund;2005-06-01
19249;Albertslund;2005-07-01
19668;Albertslund;2005-08-01
20262;Albertslund;2005-09-01
20516;Albertslund;2005-10-01
20773;Albertslund;2005-11-01
21459;Albertslund;2005-12-01
21566;Albertslund;2006-01-01
23304;Albertslund;2006-02-01
24159;Albertslund;2006-03-01
24282;Albertslund;2006-04-01
24254;Albertslund;2006-05-01
23526;Albertslund;2006-06-01
24115;Albertslund;2006-07-01
24059;Albertslund;2006-08-01
23677;Albertslund;2006-09-01
23745;Albertslund;2006-10-01
23859;Albertslund;2006-11-01
23734;Albertslund;2006-12-01
23722;Albertslund;2007-01-01
23861;Albertslund;2007-02-01
23870;Albertslund;2007-03-01
23318;Albertslund;2007-04-01
23370;Albertslund;2007-05-01
23240;Albertslund;2007-06-01
23128;Albertslund;2007-07-01
22866;Albertslund;2007-08-01
22840;Albertslund;2007-09-01
22742;Albertslund;2007-10-01
22724;Albertslund;2007-11-01
22700;Albertslund;2007-12-01
21894;Albertslund;2008-01-01
22330;Albertslund;2008-02-01
21721;Albertslund;2008-03-01
21926;Albertslund;2008-04-01
21805;Albertslund;2008-05-01
21779;Albertslund;2008-06-01
21520;Albertslund;2008-07-01
21259;Albertslund;2008-08-01
21070;Albertslund;2008-09-01
20910;Albertslund;2008-10-01
20777;Albertslund;2008-11-01
20857;Albertslund;2008-12-01
20646;Albertslund;2009-01-01
19364;Albertslund;2009-02-01
19583;Albertslund;2009-03-01
19349;Albertslund;2009-04-01
19304;Albertslund;2009-05-01
19031;Albertslund;2009-06-01
18769;Albertslund;2009-07-01
19145;Albertslund;2009-08-01
19293;Albertslund;2009-09-01
19471;Albertslund;2009-10-01
19293;Albertslund;2009-11-01
19554;Albertslund;2009-12-01
19821;Albertslund;2010-01-01
19543;Albertslund;2010-02-01
19585;Albertslund;2010-03-01
20127;Albertslund;2010-04-01
20337;Albertslund;2010-05-01
20173;Albertslund;2010-06-01
20369;Albertslund;2010-07-01
19949;Albertslund;2010-08-01
19862;Albertslund;2010-09-01
19973;Albertslund;2010-10-01
20102;Albertslund;2010-11-01
19901;Albertslund;2010-12-01
19557;Albertslund;2011-01-01
19346;Albertslund;2011-02-01
19510;Albertslund;2011-03-01
19452;Albertslund;2011-04-01
19635;Albertslund;2011-05-01
19767;Albertslund;2011-06-01
19753;Albertslund;2011-07-01
19714;Albertslund;2011-08-01
19590;Albertslund;2011-09-01
19521;Albertslund;2011-10-01
19268;Albertslund;2011-11-01
19383;Albertslund;2011-12-01
19273;Albertslund;2012-01-01
18952;Albertslund;2012-02-01
18668;Albertslund;2012-03-01
18389;Albertslund;2012-04-01
18474;Albertslund;2012-05-01
18884;Albertslund;2012-06-01
18885;Albertslund;2012-07-01
18923;Albertslund;2012-08-01
19077;Albertslund;2012-09-01
18524;Albertslund;2012-10-01
18694;Albertslund;2012-11-01
18746;Albertslund;2012-12-01
18575;Albertslund;2013-01-01
18643;Albertslund;2013-02-01
18554;Albertslund;2013-03-01
18379;Albertslund;2013-04-01
18045;Albertslund;2013-05-01
17960;Albertslund;2013-06-01
18025;Albertslund;2013-07-01
17217;Albertslund;2013-08-01
17595;Albertslund;2013-09-01
17635;Albertslund;2013-10-01
17530;Albertslund;2013-11-01
17944;Albertslund;2013-12-01
17690;Albertslund;2014-01-01
17772;Albertslund;2014-02-01
17933;Albertslund;2014-03-01
18154;Albertslund;2014-04-01
17960;Albertslund;2014-05-01
18077;Albertslund;2014-06-01
18404;Albertslund;2014-07-01
18874;Albertslund;2014-08-01
19073;Albertslund;2014-09-01
19161;Albertslund;2014-10-01
19268;Albertslund;2014-11-01
19469;Albertslund;2014-12-01
19598;Albertslund;2015-01-01
19055;Albertslund;2015-02-01
18955;Albertslund;2015-03-01
19386;Albertslund;2015-04-01
20582;Albertslund;2015-05-01
21079;Albertslund;2015-06-01
21178;Albertslund;2015-07-01
21014;Albertslund;2015-08-01
21398;Albertslund;2015-09-01
21126;Albertslund;2015-10-01
20903;Albertslund;2015-11-01
21436;Albertslund;2015-12-01
21458;Albertslund;2016-01-01
21438;Albertslund;2016-02-01
20943;Albertslund;2016-03-01
21117;Albertslund;2016-04-01
21080;Albertslund;2016-05-01
21279;Albertslund;2016-06-01
21235;Albertslund;2016-07-01
21954;Albertslund;2016-08-01
21654;Albertslund;2016-09-01
21866;Albertslund;2016-10-01
22102;Albertslund;2016-11-01
22094;Albertslund;2016-12-01
22139;Albertslund;2017-01-01
22167;Albertslund;2017-02-01
22065;Albertslund;2017-03-01
22752;Albertslund;2017-04-01
22972;Albertslund;2017-05-01
23031;Albertslund;2017-06-01
23239;Albertslund;2017-07-01
22250;Albertslund;2017-08-01
21906;Albertslund;2017-09-01
22221;Albertslund;2017-10-01
23285;Albertslund;2017-11-01
22369;Albertslund;2017-12-01
15931;Ballerup;2004-01-01
15961;Ballerup;2004-02-01
15896;Ballerup;2004-03-01
16250;Ballerup;2004-04-01
16368;Ballerup;2004-05-01
16700;Ballerup;2004-06-01
17120;Ballerup;2004-07-01
17570;Ballerup;2004-08-01
18047;Ballerup;2004-09-01
18450;Ballerup;2004-10-01
19076;Ballerup;2004-11-01
18925;Ballerup;2004-12-01
19050;Ballerup;2005-01-01
19084;Ballerup;2005-02-01
18823;Ballerup;2005-03-01
19582;Ballerup;2005-04-01
20254;Ballerup;2005-05-01
21690;Ballerup;2005-06-01
21636;Ballerup;2005-07-01
23044;Ballerup;2005-08-01
23586;Ballerup;2005-09-01
23784;Ballerup;2005-10-01
23876;Ballerup;2005-11-01
24703;Ballerup;2005-12-01
24826;Ballerup;2006-01-01
25325;Ballerup;2006-02-01
25725;Ballerup;2006-03-01
26495;Ballerup;2006-04-01
27137;Ballerup;2006-05-01
27024;Ballerup;2006-06-01
27056;Ballerup;2006-07-01
27684;Ballerup;2006-08-01
27580;Ballerup;2006-09-01
27470;Ballerup;2006-10-01
27760;Ballerup;2006-11-01
27530;Ballerup;2006-12-01
26918;Ballerup;2007-01-01
26929;Ballerup;2007-02-01
27459;Ballerup;2007-03-01
27391;Ballerup;2007-04-01
27278;Ballerup;2007-05-01
27104;Ballerup;2007-06-01
26907;Ballerup;2007-07-01
26685;Ballerup;2007-08-01
26368;Ballerup;2007-09-01
26176;Ballerup;2007-10-01
26319;Ballerup;2007-11-01
26182;Ballerup;2007-12-01
25708;Ballerup;2008-01-01
25541;Ballerup;2008-02-01
25512;Ballerup;2008-03-01
25392;Ballerup;2008-04-01
25005;Ballerup;2008-05-01
24861;Ballerup;2008-06-01
24652;Ballerup;2008-07-01
24348;Ballerup;2008-08-01
23904;Ballerup;2008-09-01
23458;Ballerup;2008-10-01
23206;Ballerup;2008-11-01
23027;Ballerup;2008-12-01
23051;Ballerup;2009-01-01
22949;Ballerup;2009-02-01
22546;Ballerup;2009-03-01
