Pris;Kommune;Dato
19798;Region Midtjylland;2011-01-01
19827;Region Midtjylland;2011-02-01
19816;Region Midtjylland;2011-03-01
19913;Region Midtjylland;2011-04-01
19955;Region Midtjylland;2011-05-01
19772;Region Midtjylland;2011-06-01
19663;Region Midtjylland;2011-07-01
19844;Region Midtjylland;2011-08-01
19860;Region Midtjylland;2011-09-01
19999;Region Midtjylland;2011-10-01
19828;Region Midtjylland;2011-11-01
19644;Region Midtjylland;2011-12-01
19131;Region Midtjylland;2012-01-01
19192;Region Midtjylland;2012-02-01
19166;Region Midtjylland;2012-03-01
18955;Region Midtjylland;2012-04-01
19081;Region Midtjylland;2012-05-01
18946;Region Midtjylland;2012-06-01
19017;Region Midtjylland;2012-07-01
19050;Region Midtjylland;2012-08-01
19195;Region Midtjylland;2012-09-01
19167;Region Midtjylland;2012-10-01
19097;Region Midtjylland;2012-11-01
19158;Region Midtjylland;2012-12-01
19439;Region Midtjylland;2013-01-01
19517;Region Midtjylland;2013-02-01
19541;Region Midtjylland;2013-03-01
19590;Region Midtjylland;2013-04-01
19354;Region Midtjylland;2013-05-01
19532;Region Midtjylland;2013-06-01
19222;Region Midtjylland;2013-07-01
19529;Region Midtjylland;2013-08-01
19543;Region Midtjylland;2013-09-01
19824;Region Midtjylland;2013-10-01
19830;Region Midtjylland;2013-11-01
20059;Region Midtjylland;2013-12-01
20171;Region Midtjylland;2014-01-01
19977;Region Midtjylland;2014-02-01
20451;Region Midtjylland;2014-03-01
20363;Region Midtjylland;2014-04-01
20551;Region Midtjylland;2014-05-01
20533;Region Midtjylland;2014-06-01
20427;Region Midtjylland;2014-07-01
20431;Region Midtjylland;2014-08-01
20277;Region Midtjylland;2014-09-01
20456;Region Midtjylland;2014-10-01
20666;Region Midtjylland;2014-11-01
20664;Region Midtjylland;2014-12-01
20682;Region Midtjylland;2015-01-01
20564;Region Midtjylland;2015-02-01
20516;Region Midtjylland;2015-03-01
20949;Region Midtjylland;2015-04-01
21201;Region Midtjylland;2015-05-01
21273;Region Midtjylland;2015-06-01
21413;Region Midtjylland;2015-07-01
21882;Region Midtjylland;2015-08-01
22173;Region Midtjylland;2015-09-01
22406;Region Midtjylland;2015-10-01
22420;Region Midtjylland;2015-11-01
22441;Region Midtjylland;2015-12-01
22447;Region Midtjylland;2016-01-01
22365;Region Midtjylland;2016-02-01
22536;Region Midtjylland;2016-03-01
22627;Region Midtjylland;2016-04-01
22570;Region Midtjylland;2016-05-01
22715;Region Midtjylland;2016-06-01
23141;Region Midtjylland;2016-07-01
23122;Region Midtjylland;2016-08-01
23013;Region Midtjylland;2016-09-01
23145;Region Midtjylland;2016-10-01
23991;Region Midtjylland;2016-11-01
24070;Region Midtjylland;2016-12-01
24295;Region Midtjylland;2017-01-01
24248;Region Midtjylland;2017-02-01
24522;Region Midtjylland;2017-03-01
24507;Region Midtjylland;2017-04-01
24557;Region Midtjylland;2017-05-01
24811;Region Midtjylland;2017-06-01
24839;Region Midtjylland;2017-07-01
25294;Region Midtjylland;2017-08-01
25457;Region Midtjylland;2017-09-01
25458;Region Midtjylland;2017-10-01
25621;Region Midtjylland;2017-11-01
25674;Region Midtjylland;2017-12-01
13921;Landsdel Østjylland;2004-01-01
13950;Landsdel Østjylland;2004-02-01
14058;Landsdel Østjylland;2004-03-01
14490;Landsdel Østjylland;2004-04-01
14815;Landsdel Østjylland;2004-05-01
15405;Landsdel Østjylland;2004-06-01
15037;Landsdel Østjylland;2004-07-01
15173;Landsdel Østjylland;2004-08-01
15133;Landsdel Østjylland;2004-09-01
15250;Landsdel Østjylland;2004-10-01
15809;Landsdel Østjylland;2004-11-01
15956;Landsdel Østjylland;2004-12-01
16292;Landsdel Østjylland;2005-01-01
16534;Landsdel Østjylland;2005-02-01
17157;Landsdel Østjylland;2005-03-01
17267;Landsdel Østjylland;2005-04-01
17869;Landsdel Østjylland;2005-05-01
19191;Landsdel Østjylland;2005-06-01
19536;Landsdel Østjylland;2005-07-01
20880;Landsdel Østjylland;2005-08-01
22124;Landsdel Østjylland;2005-09-01
22467;Landsdel Østjylland;2005-10-01
23320;Landsdel Østjylland;2005-11-01
23782;Landsdel Østjylland;2005-12-01
23998;Landsdel Østjylland;2006-01-01
24528;Landsdel Østjylland;2006-02-01
24540;Landsdel Østjylland;2006-03-01
25412;Landsdel Østjylland;2006-04-01
26134;Landsdel Østjylland;2006-05-01
26087;Landsdel Østjylland;2006-06-01
26205;Landsdel Østjylland;2006-07-01
26517;Landsdel Østjylland;2006-08-01
26014;Landsdel Østjylland;2006-09-01
26005;Landsdel Østjylland;2006-10-01
25945;Landsdel Østjylland;2006-11-01
26015;Landsdel Østjylland;2006-12-01
25794;Landsdel Østjylland;2007-01-01
25577;Landsdel Østjylland;2007-02-01
25343;Landsdel Østjylland;2007-03-01
25186;Landsdel Østjylland;2007-04-01
24992;Landsdel Østjylland;2007-05-01
25042;Landsdel Østjylland;2007-06-01
24945;Landsdel Østjylland;2007-07-01
24926;Landsdel Østjylland;2007-08-01
24643;Landsdel Østjylland;2007-09-01
25060;Landsdel Østjylland;2007-10-01
24949;Landsdel Østjylland;2007-11-01
24807;Landsdel Østjylland;2007-12-01
23896;Landsdel Østjylland;2008-01-01
23651;Landsdel Østjylland;2008-02-01
24011;Landsdel Østjylland;2008-03-01
23815;Landsdel Østjylland;2008-04-01
23840;Landsdel Østjylland;2008-05-01
23631;Landsdel Østjylland;2008-06-01
23435;Landsdel Østjylland;2008-07-01
23511;Landsdel Østjylland;2008-08-01
23284;Landsdel Østjylland;2008-09-01
23250;Landsdel Østjylland;2008-10-01
23127;Landsdel Østjylland;2008-11-01
22905;Landsdel Østjylland;2008-12-01
24733;Landsdel Østjylland;2009-01-01
24525;Landsdel Østjylland;2009-02-01
24531;Landsdel Østjylland;2009-03-01
24534;Landsdel Østjylland;2009-04-01
24315;Landsdel Østjylland;2009-05-01
24507;Landsdel Østjylland;2009-06-01
24546;Landsdel Østjylland;2009-07-01
24390;Landsdel Østjylland;2009-08-01
22310;Landsdel Østjylland;2009-09-01
22397;Landsdel Østjylland;2009-10-01
22423;Landsdel Østjylland;2009-11-01
22496;Landsdel Østjylland;2009-12-01
22443;Landsdel Østjylland;2010-01-01
22650;Landsdel Østjylland;2010-02-01
22617;Landsdel Østjylland;2010-03-01
22480;Landsdel Østjylland;2010-04-01
22532;Landsdel Østjylland;2010-05-01
22666;Landsdel Østjylland;2010-06-01
22514;Landsdel Østjylland;2010-07-01
22718;Landsdel Østjylland;2010-08-01
22708;Landsdel Østjylland;2010-09-01
22673;Landsdel Østjylland;2010-10-01
22591;Landsdel Østjylland;2010-11-01
22527;Landsdel Østjylland;2010-12-01
21176;Landsdel Østjylland;2011-01-01
21272;Landsdel Østjylland;2011-02-01
21278;Landsdel Østjylland;2011-03-01
21292;Landsdel Østjylland;2011-04-01
21322;Landsdel Østjylland;2011-05-01
21175;Landsdel Østjylland;2011-06-01
21009;Landsdel Østjylland;2011-07-01
21239;Landsdel Østjylland;2011-08-01
21218;Landsdel Østjylland;2011-09-01
21384;Landsdel Østjylland;2011-10-01
21153;Landsdel Østjylland;2011-11-01
20952;Landsdel Østjylland;2011-12-01
20414;Landsdel Østjylland;2012-01-01
20471;Landsdel Østjylland;2012-02-01
20429;Landsdel Østjylland;2012-03-01
20172;Landsdel Østjylland;2012-04-01
20353;Landsdel Østjylland;2012-05-01
20180;Landsdel Østjylland;2012-06-01
20259;Landsdel Østjylland;2012-07-01
20245;Landsdel Østjylland;2012-08-01
20434;Landsdel Østjylland;2012-09-01
20418;Landsdel Østjylland;2012-10-01
20376;Landsdel Østjylland;2012-11-01
20437;Landsdel Østjylland;2012-12-01
20777;Landsdel Østjylland;2013-01-01
20885;Landsdel Østjylland;2013-02-01
20888;Landsdel Østjylland;2013-03-01
20980;Landsdel Østjylland;2013-04-01
20790;Landsdel Østjylland;2013-05-01
21073;Landsdel Østjylland;2013-06-01
20678;Landsdel Østjylland;2013-07-01
21118;Landsdel Østjylland;2013-08-01
21019;Landsdel Østjylland;2013-09-01
21324;Landsdel Østjylland;2013-10-01
21333;Landsdel Østjylland;2013-11-01
21407;Landsdel Østjylland;2013-12-01
21531;Landsdel Østjylland;2014-01-01
21379;Landsdel Østjylland;2014-02-01
22011;Landsdel Østjylland;2014-03-01
22022;Landsdel Østjylland;2014-04-01
22250;Landsdel Østjylland;2014-05-01
22081;Landsdel Østjylland;2014-06-01
21974;Landsdel Østjylland;2014-07-01
22032;Landsdel Østjylland;2014-08-01
21819;Landsdel Østjylland;2014-09-01
22182;Landsdel Østjylland;2014-10-01
22435;Landsdel Østjylland;2014-11-01
22436;Landsdel Østjylland;2014-12-01
22422;Landsdel Østjylland;2015-01-01
22231;Landsdel Østjylland;2015-02-01
22181;Landsdel Østjylland;2015-03-01
22745;Landsdel Østjylland;2015-04-01
23008;Landsdel Østjylland;2015-05-01
23122;Landsdel Østjylland;2015-06-01
23336;Landsdel Østjylland;2015-07-01
23930;Landsdel Østjylland;2015-08-01
24350;Landsdel Østjylland;2015-09-01
24599;Landsdel Østjylland;2015-10-01
24657;Landsdel Østjylland;2015-11-01
24575;Landsdel Østjylland;2015-12-01
24687;Landsdel Østjylland;2016-01-01
24684;Landsdel Østjylland;2016-02-01
25054;Landsdel Østjylland;2016-03-01
25169;Landsdel Østjylland;2016-04-01
25088;Landsdel Østjylland;2016-05-01
25263;Landsdel Østjylland;2016-06-01
25661;Landsdel Østjylland;2016-07-01
25666;Landsdel Østjylland;2016-08-01
25406;Landsdel Østjylland;2016-09-01
25611;Landsdel Østjylland;2016-10-01
26657;Landsdel Østjylland;2016-11-01
26673;Landsdel Østjylland;2016-12-01
26930;Landsdel Østjylland;2017-01-01
26947;Landsdel Østjylland;2017-02-01
27066;Landsdel Østjylland;2017-03-01
27042;Landsdel Østjylland;2017-04-01
27064;Landsdel Østjylland;2017-05-01
27435;Landsdel Østjylland;2017-06-01
27516;Landsdel Østjylland;2017-07-01
28222;Landsdel Østjylland;2017-08-01
28386;Landsdel Østjylland;2017-09-01
28338;Landsdel Østjylland;2017-10-01
28572;Landsdel Østjylland;2017-11-01
28603;Landsdel Østjylland;2017-12-01
9212;Favrskov;2004-01-01
9337;Favrskov;2004-02-01
9340;Favrskov;2004-03-01
9907;Favrskov;2004-04-01
9619;Favrskov;2004-05-01
10062;Favrskov;2004-06-01
9340;Favrskov;2004-07-01
10595;Favrskov;2004-08-01
10432;Favrskov;2004-09-01
10151;Favrskov;2004-10-01
10145;Favrskov;2004-11-01
9638;Favrskov;2004-12-01
9624;Favrskov;2005-01-01
10871;Favrskov;2005-02-01
10383;Favrskov;2005-03-01
10247;Favrskov;2005-04-01
9892;Favrskov;2005-05-01
10602;Favrskov;2005-06-01
10524;Favrskov;2005-07-01
10924;Favrskov;2005-08-01
10582;Favrskov;2005-09-01
10783;Favrskov;2005-10-01
12018;Favrskov;2005-11-01
11949;Favrskov;2005-12-01
12388;Favrskov;2006-01-01
12820;Favrskov;2006-02-01
13350;Favrskov;2006-03-01
12500;Favrskov;2006-04-01
12500;Favrskov;2006-05-01
12670;Favrskov;2006-06-01
13057;Favrskov;2006-07-01
14923;Favrskov;2006-08-01
15605;Favrskov;2006-09-01
16537;Favrskov;2006-10-01
16756;Favrskov;2006-11-01
16468;Favrskov;2006-12-01
16536;Favrskov;2007-01-01
16183;Favrskov;2007-02-01
18043;Favrskov;2007-03-01
18003;Favrskov;2007-04-01
17944;Favrskov;2007-05-01
18456;Favrskov;2007-06-01
18405;Favrskov;2007-07-01
18987;Favrskov;2007-08-01
18873;Favrskov;2007-09-01
18242;Favrskov;2007-10-01
19689;Favrskov;2007-11-01
19776;Favrskov;2007-12-01
19204;Favrskov;2008-01-01
19981;Favrskov;2008-02-01
19972;Favrskov;2008-03-01
19561;Favrskov;2008-04-01
19525;Favrskov;2008-05-01
19344;Favrskov;2008-06-01
19141;Favrskov;2008-07-01
19318;Favrskov;2008-08-01
19590;Favrskov;2008-09-01
19523;Favrskov;2008-10-01
19161;Favrskov;2008-11-01
19330;Favrskov;2008-12-01
17829;Favrskov;2009-01-01
17636;Favrskov;2009-02-01
16818;Favrskov;2009-03-01
17186;Favrskov;2009-04-01
16774;Favrskov;2009-05-01
15291;Favrskov;2009-06-01
15175;Favrskov;2009-07-01
14932;Favrskov;2009-08-01
14973;Favrskov;2009-09-01
13786;Favrskov;2009-10-01
13285;Favrskov;2009-11-01
13846;Favrskov;2009-12-01
15007;Favrskov;2010-01-01
14245;Favrskov;2010-02-01
14308;Favrskov;2010-03-01
14593;Favrskov;2010-04-01
13151;Favrskov;2010-05-01
11662;Favrskov;2010-06-01
11814;Favrskov;2010-07-01
11959;Favrskov;2010-08-01
11826;Favrskov;2010-09-01
12154;Favrskov;2010-10-01
11053;Favrskov;2010-11-01
10786;Favrskov;2010-12-01
10356;Favrskov;2011-01-01
10291;Favrskov;2011-02-01
11067;Favrskov;2011-03-01
10757;Favrskov;2011-04-01
10757;Favrskov;2011-05-01
10658;Favrskov;2011-06-01
11487;Favrskov;2011-07-01
11245;Favrskov;2011-08-01
12008;Favrskov;2011-09-01
12205;Favrskov;2011-10-01
12517;Favrskov;2011-11-01
12296;Favrskov;2011-12-01
11390;Favrskov;2012-01-01
11281;Favrskov;2012-02-01
12149;Favrskov;2012-03-01
11906;Favrskov;2012-04-01
12276;Favrskov;2012-05-01
11503;Favrskov;2012-06-01
10950;Favrskov;2012-07-01
10879;Favrskov;2012-08-01
10349;Favrskov;2012-09-01
9977;Favrskov;2012-10-01
10083;Favrskov;2012-11-01
9942;Favrskov;2012-12-01
9780;Favrskov;2013-01-01
9780;Favrskov;2013-02-01
11652;Favrskov;2013-03-01
11991;Favrskov;2013-04-01
11407;Favrskov;2013-05-01
11535;Favrskov;2013-06-01
11158;Favrskov;2013-07-01
12106;Favrskov;2013-08-01
12486;Favrskov;2013-09-01
11081;Favrskov;2013-10-01
11007;Favrskov;2013-11-01
10472;Favrskov;2013-12-01
10531;Favrskov;2014-01-01
11768;Favrskov;2014-02-01
13496;Favrskov;2014-03-01
13626;Favrskov;2014-04-01
13916;Favrskov;2014-05-01
13916;Favrskov;2014-06-01
14096;Favrskov;2014-07-01
11306;Favrskov;2014-08-01
13245;Favrskov;2014-09-01
13885;Favrskov;2014-10-01
15020;Favrskov;2014-11-01
14895;Favrskov;2014-12-01
14839;Favrskov;2015-01-01
12862;Favrskov;2015-02-01
15811;Favrskov;2015-03-01
16221;Favrskov;2015-04-01
15601;Favrskov;2015-05-01
15531;Favrskov;2015-06-01
16720;Favrskov;2015-07-01
14383;Favrskov;2015-08-01
15210;Favrskov;2015-09-01
15462;Favrskov;2015-10-01
17045;Favrskov;2015-11-01
17211;Favrskov;2015-12-01
16645;Favrskov;2016-01-01
16617;Favrskov;2016-02-01
16635;Favrskov;2016-03-01
16479;Favrskov;2016-04-01
15744;Favrskov;2016-05-01
15922;Favrskov;2016-06-01
14484;Favrskov;2016-07-01
14584;Favrskov;2016-08-01
14771;Favrskov;2016-09-01
14771;Favrskov;2016-10-01
14713;Favrskov;2016-11-01
14797;Favrskov;2016-12-01
13657;Favrskov;2017-01-01
13024;Favrskov;2017-02-01
12956;Favrskov;2017-03-01
12824;Favrskov;2017-04-01
13569;Favrskov;2017-05-01
14908;Favrskov;2017-06-01
15960;Favrskov;2017-07-01
18044;Favrskov;2017-08-01
18345;Favrskov;2017-09-01
18655;Favrskov;2017-10-01
18012;Favrskov;2017-11-01
17015;Favrskov;2017-12-01
9056;Hedensted;2004-01-01
9000;Hedensted;2004-02-01
8448;Hedensted;2004-03-01
7785;Hedensted;2004-04-01
8154;Hedensted;2004-05-01
7516;Hedensted;2004-06-01
7516;Hedensted;2004-07-01
7785;Hedensted;2004-08-01
7785;Hedensted;2004-09-01
8603;Hedensted;2004-10-01
8040;Hedensted;2004-11-01
7760;Hedensted;2004-12-01
7760;Hedensted;2005-01-01
8690;Hedensted;2005-02-01
22225;Hedensted;2005-03-01
20451;Hedensted;2005-04-01
19962;Hedensted;2005-05-01
21863;Hedensted;2005-06-01
21326;Hedensted;2005-07-01
21402;Hedensted;2005-08-01
22426;Hedensted;2005-09-01
23204;Hedensted;2005-10-01
22908;Hedensted;2005-11-01
23903;Hedensted;2005-12-01
24026;Hedensted;2006-01-01
22572;Hedensted;2006-02-01
23233;Hedensted;2006-03-01
23159;Hedensted;2006-04-01
23241;Hedensted;2006-05-01
21498;Hedensted;2006-06-01
21387;Hedensted;2006-07-01
21274;Hedensted;2006-08-01
21516;Hedensted;2006-09-01
21485;Hedensted;2006-10-01
21132;Hedensted;2006-11-01
20964;Hedensted;2006-12-01
20904;Hedensted;2007-01-01
19727;Hedensted;2007-02-01
16317;Hedensted;2007-03-01
23053;Hedensted;2007-04-01
22254;Hedensted;2007-05-01
22371;Hedensted;2007-06-01
20823;Hedensted;2007-07-01
20488;Hedensted;2007-08-01
20281;Hedensted;2007-09-01
20609;Hedensted;2007-10-01
20274;Hedensted;2007-11-01
20757;Hedensted;2007-12-01
22250;Hedensted;2008-01-01
22291;Hedensted;2008-02-01
21013;Hedensted;2008-03-01
21444;Hedensted;2008-04-01
23902;Hedensted;2008-05-01
23682;Hedensted;2008-06-01
24043;Hedensted;2008-07-01
24251;Hedensted;2008-08-01
26362;Hedensted;2008-09-01
26333;Hedensted;2008-10-01
26396;Hedensted;2008-11-01
26658;Hedensted;2008-12-01
26584;Hedensted;2009-01-01
25819;Hedensted;2009-02-01
26272;Hedensted;2009-03-01
26277;Hedensted;2009-04-01
25659;Hedensted;2009-05-01
25473;Hedensted;2009-06-01
25375;Hedensted;2009-07-01
25589;Hedensted;2009-08-01
22819;Hedensted;2009-09-01
21266;Hedensted;2009-10-01
19208;Hedensted;2009-11-01
19611;Hedensted;2009-12-01
19105;Hedensted;2010-01-01
21198;Hedensted;2010-02-01
21346;Hedensted;2010-03-01
21232;Hedensted;2010-04-01
20804;Hedensted;2010-05-01
20572;Hedensted;2010-06-01
20588;Hedensted;2010-07-01
20864;Hedensted;2010-08-01
20665;Hedensted;2010-09-01
20234;Hedensted;2010-10-01
20191;Hedensted;2010-11-01
20181;Hedensted;2010-12-01
19503;Hedensted;2011-01-01
20044;Hedensted;2011-02-01
17630;Hedensted;2011-03-01
18548;Hedensted;2011-04-01
17726;Hedensted;2011-05-01
19095;Hedensted;2011-06-01
19090;Hedensted;2011-07-01
19486;Hedensted;2011-08-01
19415;Hedensted;2011-09-01
19755;Hedensted;2011-10-01
19651;Hedensted;2011-11-01
19624;Hedensted;2011-12-01
20840;Hedensted;2012-01-01
21996;Hedensted;2012-02-01
21822;Hedensted;2012-03-01
20498;Hedensted;2012-04-01
21084;Hedensted;2012-05-01
21536;Hedensted;2012-06-01
21389;Hedensted;2012-07-01
21805;Hedensted;2012-08-01
21215;Hedensted;2012-09-01
18722;Hedensted;2012-10-01
18910;Hedensted;2012-11-01
19153;Hedensted;2012-12-01
19281;Hedensted;2013-01-01
19201;Hedensted;2013-02-01
19024;Hedensted;2013-03-01
19076;Hedensted;2013-04-01
19061;Hedensted;2013-05-01
18863;Hedensted;2013-06-01
19556;Hedensted;2013-07-01
19299;Hedensted;2013-08-01
21278;Hedensted;2013-09-01
21178;Hedensted;2013-10-01
20996;Hedensted;2013-11-01
20662;Hedensted;2013-12-01
20827;Hedensted;2014-01-01
19799;Hedensted;2014-02-01
18707;Hedensted;2014-03-01
19777;Hedensted;2014-04-01
20539;Hedensted;2014-05-01
20360;Hedensted;2014-06-01
20321;Hedensted;2014-07-01
20131;Hedensted;2014-08-01
20150;Hedensted;2014-09-01
21722;Hedensted;2014-10-01
20924;Hedensted;2014-11-01
22414;Hedensted;2014-12-01
22272;Hedensted;2015-01-01
22066;Hedensted;2015-02-01
22055;Hedensted;2015-03-01
21970;Hedensted;2015-04-01
21902;Hedensted;2015-05-01
20571;Hedensted;2015-06-01
21096;Hedensted;2015-07-01
21444;Hedensted;2015-08-01
20590;Hedensted;2015-09-01
21870;Hedensted;2015-10-01
23008;Hedensted;2015-11-01
22864;Hedensted;2015-12-01
21981;Hedensted;2016-01-01
22531;Hedensted;2016-02-01
22399;Hedensted;2016-03-01
22209;Hedensted;2016-04-01
21538;Hedensted;2016-05-01
23232;Hedensted;2016-06-01
23589;Hedensted;2016-07-01
22148;Hedensted;2016-08-01
20928;Hedensted;2016-09-01
20296;Hedensted;2016-10-01
18859;Hedensted;2016-11-01
17911;Hedensted;2016-12-01
16462;Hedensted;2017-01-01
18222;Hedensted;2017-02-01
19960;Hedensted;2017-03-01
20076;Hedensted;2017-04-01
19264;Hedensted;2017-05-01
17390;Hedensted;2017-06-01
16389;Hedensted;2017-07-01
16537;Hedensted;2017-08-01
15537;Hedensted;2017-09-01
14869;Hedensted;2017-10-01
14879;Hedensted;2017-11-01
14765;Hedensted;2017-12-01
9567;Horsens;2004-01-01
9410;Horsens;2004-02-01
9403;Horsens;2004-03-01
9527;Horsens;2004-04-01
10197;Horsens;2004-05-01
10080;Horsens;2004-06-01
9985;Horsens;2004-07-01
9712;Horsens;2004-08-01
10234;Horsens;2004-09-01
9886;Horsens;2004-10-01
9777;Horsens;2004-11-01
9941;Horsens;2004-12-01
10155;Horsens;2005-01-01
10163;Horsens;2005-02-01
10670;Horsens;2005-03-01
11037;Horsens;2005-04-01
10673;Horsens;2005-05-01
11172;Horsens;2005-06-01
11211;Horsens;2005-07-01
10920;Horsens;2005-08-01
11604;Horsens;2005-09-01
12173;Horsens;2005-10-01
13360;Horsens;2005-11-01
13965;Horsens;2005-12-01
14701;Horsens;2006-01-01
14690;Horsens;2006-02-01
17952;Horsens;2006-03-01
18718;Horsens;2006-04-01
19538;Horsens;2006-05-01
19667;Horsens;2006-06-01
19556;Horsens;2006-07-01
19960;Horsens;2006-08-01
19389;Horsens;2006-09-01
19316;Horsens;2006-10-01
19055;Horsens;2006-11-01
19166;Horsens;2006-12-01
19347;Horsens;2007-01-01
19054;Horsens;2007-02-01
19122;Horsens;2007-03-01
18821;Horsens;2007-04-01
19065;Horsens;2007-05-01
19429;Horsens;2007-06-01
19432;Horsens;2007-07-01
19721;Horsens;2007-08-01
19674;Horsens;2007-09-01
19468;Horsens;2007-10-01
19438;Horsens;2007-11-01
19465;Horsens;2007-12-01
19329;Horsens;2008-01-01
19262;Horsens;2008-02-01
18738;Horsens;2008-03-01
18777;Horsens;2008-04-01
18639;Horsens;2008-05-01
19540;Horsens;2008-06-01
19622;Horsens;2008-07-01
19496;Horsens;2008-08-01
19691;Horsens;2008-09-01
19574;Horsens;2008-10-01
19533;Horsens;2008-11-01
19395;Horsens;2008-12-01
19269;Horsens;2009-01-01
19323;Horsens;2009-02-01
19273;Horsens;2009-03-01
19124;Horsens;2009-04-01
17849;Horsens;2009-05-01
17436;Horsens;2009-06-01
17717;Horsens;2009-07-01
17482;Horsens;2009-08-01
17248;Horsens;2009-09-01
17221;Horsens;2009-10-01
17299;Horsens;2009-11-01
17204;Horsens;2009-12-01
16996;Horsens;2010-01-01
16985;Horsens;2010-02-01
16783;Horsens;2010-03-01
16918;Horsens;2010-04-01
16904;Horsens;2010-05-01
16470;Horsens;2010-06-01
16957;Horsens;2010-07-01
16999;Horsens;2010-08-01
16611;Horsens;2010-09-01
16586;Horsens;2010-10-01
16603;Horsens;2010-11-01
16539;Horsens;2010-12-01
15818;Horsens;2011-01-01
15683;Horsens;2011-02-01
15698;Horsens;2011-03-01
15257;Horsens;2011-04-01
15175;Horsens;2011-05-01
14927;Horsens;2011-06-01
15051;Horsens;2011-07-01
15171;Horsens;2011-08-01
15259;Horsens;2011-09-01
16194;Horsens;2011-10-01
15775;Horsens;2011-11-01
15765;Horsens;2011-12-01
15997;Horsens;2012-01-01
15815;Horsens;2012-02-01
15834;Horsens;2012-03-01
15692;Horsens;2012-04-01
15327;Horsens;2012-05-01
15526;Horsens;2012-06-01
15293;Horsens;2012-07-01
15277;Horsens;2012-08-01
14911;Horsens;2012-09-01
15016;Horsens;2012-10-01
14839;Horsens;2012-11-01
12074;Horsens;2012-12-01
15160;Horsens;2013-01-01
15259;Horsens;2013-02-01
15189;Horsens;2013-03-01
14948;Horsens;2013-04-01
14986;Horsens;2013-05-01
15471;Horsens;2013-06-01
15267;Horsens;2013-07-01
15225;Horsens;2013-08-01
15010;Horsens;2013-09-01
14840;Horsens;2013-10-01
14556;Horsens;2013-11-01
14401;Horsens;2013-12-01
14411;Horsens;2014-01-01
14335;Horsens;2014-02-01
14496;Horsens;2014-03-01
14435;Horsens;2014-04-01
14462;Horsens;2014-05-01
14271;Horsens;2014-06-01
14133;Horsens;2014-07-01
14334;Horsens;2014-08-01
14448;Horsens;2014-09-01
14174;Horsens;2014-10-01
14292;Horsens;2014-11-01
14319;Horsens;2014-12-01
14269;Horsens;2015-01-01
14276;Horsens;2015-02-01
13975;Horsens;2015-03-01
14366;Horsens;2015-04-01
14770;Horsens;2015-05-01
14792;Horsens;2015-06-01
14434;Horsens;2015-07-01
16241;Horsens;2015-08-01
16181;Horsens;2015-09-01
16039;Horsens;2015-10-01
16398;Horsens;2015-11-01
17354;Horsens;2015-12-01
17421;Horsens;2016-01-01
17562;Horsens;2016-02-01
17511;Horsens;2016-03-01
17153;Horsens;2016-04-01
17171;Horsens;2016-05-01
16846;Horsens;2016-06-01
16145;Horsens;2016-07-01
16396;Horsens;2016-08-01
16400;Horsens;2016-09-01
16437;Horsens;2016-10-01
16813;Horsens;2016-11-01
16841;Horsens;2016-12-01
17806;Horsens;2017-01-01
18527;Horsens;2017-02-01
21830;Horsens;2017-03-01
21724;Horsens;2017-04-01
22007;Horsens;2017-05-01
21957;Horsens;2017-06-01
21727;Horsens;2017-07-01
21350;Horsens;2017-08-01
21534;Horsens;2017-09-01
21057;Horsens;2017-10-01
23034;Horsens;2017-11-01
23690;Horsens;2017-12-01
6397;Norddjurs;2004-01-01
6597;Norddjurs;2004-02-01
6452;Norddjurs;2004-03-01
6602;Norddjurs;2004-04-01
6445;Norddjurs;2004-05-01
