Pris;Kommune;Dato
21473;Hjørring;2013-02-01
21561;Hjørring;2013-03-01
21226;Hjørring;2013-04-01
20907;Hjørring;2013-05-01
21047;Hjørring;2013-06-01
21039;Hjørring;2013-07-01
21102;Hjørring;2013-08-01
21369;Hjørring;2013-09-01
21405;Hjørring;2013-10-01
21178;Hjørring;2013-11-01
21045;Hjørring;2013-12-01
21093;Hjørring;2014-01-01
20872;Hjørring;2014-02-01
21175;Hjørring;2014-03-01
20946;Hjørring;2014-04-01
20790;Hjørring;2014-05-01
20665;Hjørring;2014-06-01
20873;Hjørring;2014-07-01
21020;Hjørring;2014-08-01
20705;Hjørring;2014-09-01
20666;Hjørring;2014-10-01
20863;Hjørring;2014-11-01
20829;Hjørring;2014-12-01
20637;Hjørring;2015-01-01
20291;Hjørring;2015-02-01
20071;Hjørring;2015-03-01
20200;Hjørring;2015-04-01
20247;Hjørring;2015-05-01
20348;Hjørring;2015-06-01
20054;Hjørring;2015-07-01
20376;Hjørring;2015-08-01
20033;Hjørring;2015-09-01
19806;Hjørring;2015-10-01
19667;Hjørring;2015-11-01
19471;Hjørring;2015-12-01
19723;Hjørring;2016-01-01
19777;Hjørring;2016-02-01
19544;Hjørring;2016-03-01
19379;Hjørring;2016-04-01
19620;Hjørring;2016-05-01
19472;Hjørring;2016-06-01
19383;Hjørring;2016-07-01
19444;Hjørring;2016-08-01
19236;Hjørring;2016-09-01
19249;Hjørring;2016-10-01
19242;Hjørring;2016-11-01
18517;Hjørring;2016-12-01
19845;Hjørring;2017-01-01
19718;Hjørring;2017-02-01
19768;Hjørring;2017-03-01
19784;Hjørring;2017-04-01
19875;Hjørring;2017-05-01
19733;Hjørring;2017-06-01
19990;Hjørring;2017-07-01
20016;Hjørring;2017-08-01
19900;Hjørring;2017-09-01
19475;Hjørring;2017-10-01
19278;Hjørring;2017-11-01
19254;Hjørring;2017-12-01
12054;Jammerbugt;2004-01-01
12261;Jammerbugt;2004-02-01
12090;Jammerbugt;2004-03-01
13694;Jammerbugt;2004-04-01
14107;Jammerbugt;2004-05-01
14573;Jammerbugt;2004-06-01
14687;Jammerbugt;2004-07-01
15798;Jammerbugt;2004-08-01
16120;Jammerbugt;2004-09-01
16296;Jammerbugt;2004-10-01
16471;Jammerbugt;2004-11-01
16545;Jammerbugt;2004-12-01
16543;Jammerbugt;2005-01-01
16693;Jammerbugt;2005-02-01
16646;Jammerbugt;2005-03-01
17303;Jammerbugt;2005-04-01
17843;Jammerbugt;2005-05-01
18057;Jammerbugt;2005-06-01
18175;Jammerbugt;2005-07-01
18278;Jammerbugt;2005-08-01
18555;Jammerbugt;2005-09-01
18212;Jammerbugt;2005-10-01
18308;Jammerbugt;2005-11-01
18545;Jammerbugt;2005-12-01
18213;Jammerbugt;2006-01-01
18542;Jammerbugt;2006-02-01
18743;Jammerbugt;2006-03-01
19950;Jammerbugt;2006-04-01
19661;Jammerbugt;2006-05-01
19123;Jammerbugt;2006-06-01
19398;Jammerbugt;2006-07-01
19702;Jammerbugt;2006-08-01
19663;Jammerbugt;2006-09-01
19978;Jammerbugt;2006-10-01
19756;Jammerbugt;2006-11-01
19965;Jammerbugt;2006-12-01
19881;Jammerbugt;2007-01-01
19877;Jammerbugt;2007-02-01
20023;Jammerbugt;2007-03-01
19843;Jammerbugt;2007-04-01
19801;Jammerbugt;2007-05-01
19569;Jammerbugt;2007-06-01
19492;Jammerbugt;2007-07-01
19774;Jammerbugt;2007-08-01
20042;Jammerbugt;2007-09-01
20204;Jammerbugt;2007-10-01
19842;Jammerbugt;2007-11-01
20065;Jammerbugt;2007-12-01
20030;Jammerbugt;2008-01-01
20074;Jammerbugt;2008-02-01
20232;Jammerbugt;2008-03-01
20399;Jammerbugt;2008-04-01
20818;Jammerbugt;2008-05-01
20803;Jammerbugt;2008-06-01
20567;Jammerbugt;2008-07-01
21160;Jammerbugt;2008-08-01
20863;Jammerbugt;2008-09-01
21238;Jammerbugt;2008-10-01
21012;Jammerbugt;2008-11-01
20965;Jammerbugt;2008-12-01
20945;Jammerbugt;2009-01-01
20873;Jammerbugt;2009-02-01
20706;Jammerbugt;2009-03-01
20660;Jammerbugt;2009-04-01
20716;Jammerbugt;2009-05-01
20494;Jammerbugt;2009-06-01
20146;Jammerbugt;2009-07-01
20088;Jammerbugt;2009-08-01
20119;Jammerbugt;2009-09-01
20165;Jammerbugt;2009-10-01
20644;Jammerbugt;2009-11-01
20494;Jammerbugt;2009-12-01
20627;Jammerbugt;2010-01-01
20724;Jammerbugt;2010-02-01
20558;Jammerbugt;2010-03-01
20397;Jammerbugt;2010-04-01
20052;Jammerbugt;2010-05-01
20327;Jammerbugt;2010-06-01
20214;Jammerbugt;2010-07-01
20091;Jammerbugt;2010-08-01
20358;Jammerbugt;2010-09-01
20476;Jammerbugt;2010-10-01
20553;Jammerbugt;2010-11-01
20130;Jammerbugt;2010-12-01
19957;Jammerbugt;2011-01-01
19928;Jammerbugt;2011-02-01
19930;Jammerbugt;2011-03-01
20114;Jammerbugt;2011-04-01
19949;Jammerbugt;2011-05-01
19923;Jammerbugt;2011-06-01
19587;Jammerbugt;2011-07-01
19699;Jammerbugt;2011-08-01
19688;Jammerbugt;2011-09-01
19714;Jammerbugt;2011-10-01
19467;Jammerbugt;2011-11-01
19448;Jammerbugt;2011-12-01
19245;Jammerbugt;2012-01-01
19382;Jammerbugt;2012-02-01
19135;Jammerbugt;2012-03-01
19357;Jammerbugt;2012-04-01
19226;Jammerbugt;2012-05-01
19206;Jammerbugt;2012-06-01
19043;Jammerbugt;2012-07-01
18952;Jammerbugt;2012-08-01
18885;Jammerbugt;2012-09-01
19073;Jammerbugt;2012-10-01
18787;Jammerbugt;2012-11-01
18656;Jammerbugt;2012-12-01
18615;Jammerbugt;2013-01-01
18672;Jammerbugt;2013-02-01
18782;Jammerbugt;2013-03-01
18923;Jammerbugt;2013-04-01
19065;Jammerbugt;2013-05-01
19065;Jammerbugt;2013-06-01
19105;Jammerbugt;2013-07-01
19161;Jammerbugt;2013-08-01
18804;Jammerbugt;2013-09-01
18707;Jammerbugt;2013-10-01
18346;Jammerbugt;2013-11-01
18211;Jammerbugt;2013-12-01
18220;Jammerbugt;2014-01-01
18183;Jammerbugt;2014-02-01
18171;Jammerbugt;2014-03-01
18223;Jammerbugt;2014-04-01
18246;Jammerbugt;2014-05-01
18098;Jammerbugt;2014-06-01
18140;Jammerbugt;2014-07-01
18130;Jammerbugt;2014-08-01
18029;Jammerbugt;2014-09-01
18223;Jammerbugt;2014-10-01
18231;Jammerbugt;2014-11-01
18445;Jammerbugt;2014-12-01
18411;Jammerbugt;2015-01-01
18301;Jammerbugt;2015-02-01
18500;Jammerbugt;2015-03-01
18132;Jammerbugt;2015-04-01
18035;Jammerbugt;2015-05-01
18152;Jammerbugt;2015-06-01
18022;Jammerbugt;2015-07-01
18328;Jammerbugt;2015-08-01
18183;Jammerbugt;2015-09-01
18373;Jammerbugt;2015-10-01
18489;Jammerbugt;2015-11-01
18290;Jammerbugt;2015-12-01
18033;Jammerbugt;2016-01-01
18026;Jammerbugt;2016-02-01
18338;Jammerbugt;2016-03-01
18175;Jammerbugt;2016-04-01
18145;Jammerbugt;2016-05-01
18465;Jammerbugt;2016-06-01
18328;Jammerbugt;2016-07-01
18163;Jammerbugt;2016-08-01
18012;Jammerbugt;2016-09-01
17908;Jammerbugt;2016-10-01
17512;Jammerbugt;2016-11-01
17482;Jammerbugt;2016-12-01
17561;Jammerbugt;2017-01-01
17217;Jammerbugt;2017-02-01
17535;Jammerbugt;2017-03-01
17628;Jammerbugt;2017-04-01
17401;Jammerbugt;2017-05-01
17324;Jammerbugt;2017-06-01
17076;Jammerbugt;2017-07-01
17229;Jammerbugt;2017-08-01
17634;Jammerbugt;2017-09-01
17428;Jammerbugt;2017-10-01
17492;Jammerbugt;2017-11-01
17321;Jammerbugt;2017-12-01
8169;Læsø;2004-01-01
8219;Læsø;2004-02-01
8541;Læsø;2004-03-01
9587;Læsø;2004-04-01
8637;Læsø;2004-05-01
8308;Læsø;2004-06-01
9314;Læsø;2004-07-01
10464;Læsø;2004-08-01
10987;Læsø;2004-09-01
11751;Læsø;2004-10-01
11884;Læsø;2004-11-01
12150;Læsø;2004-12-01
12585;Læsø;2005-01-01
12424;Læsø;2005-02-01
12447;Læsø;2005-03-01
11544;Læsø;2005-04-01
12506;Læsø;2005-05-01
12435;Læsø;2005-06-01
13200;Læsø;2005-07-01
14721;Læsø;2005-08-01
14467;Læsø;2005-09-01
13682;Læsø;2005-10-01
14148;Læsø;2005-11-01
13824;Læsø;2005-12-01
14122;Læsø;2006-01-01
15058;Læsø;2006-02-01
14011;Læsø;2006-03-01
13790;Læsø;2006-04-01
15511;Læsø;2006-05-01
15453;Læsø;2006-06-01
15488;Læsø;2006-07-01
16090;Læsø;2006-08-01
16289;Læsø;2006-09-01
17781;Læsø;2006-10-01
17275;Læsø;2006-11-01
17211;Læsø;2006-12-01
17442;Læsø;2007-01-01
17613;Læsø;2007-02-01
18156;Læsø;2007-03-01
16249;Læsø;2007-04-01
18254;Læsø;2007-05-01
19211;Læsø;2007-06-01
19464;Læsø;2007-07-01
19382;Læsø;2007-08-01
19374;Læsø;2007-09-01
19414;Læsø;2007-10-01
19414;Læsø;2007-11-01
18082;Læsø;2007-12-01
16176;Læsø;2008-01-01
17158;Læsø;2008-02-01
18125;Læsø;2008-03-01
17882;Læsø;2008-04-01
17817;Læsø;2008-05-01
18098;Læsø;2008-06-01
17767;Læsø;2008-07-01
18033;Læsø;2008-08-01
17751;Læsø;2008-09-01
17513;Læsø;2008-10-01
17285;Læsø;2008-11-01
18334;Læsø;2008-12-01
18099;Læsø;2009-01-01
17892;Læsø;2009-02-01
17667;Læsø;2009-03-01
17511;Læsø;2009-04-01
17286;Læsø;2009-05-01
17730;Læsø;2009-06-01
17669;Læsø;2009-07-01
17865;Læsø;2009-08-01
18003;Læsø;2009-09-01
17483;Læsø;2009-10-01
17002;Læsø;2009-11-01
17013;Læsø;2009-12-01
17398;Læsø;2010-01-01
17436;Læsø;2010-02-01
17284;Læsø;2010-03-01
17078;Læsø;2010-04-01
17016;Læsø;2010-05-01
16879;Læsø;2010-06-01
16929;Læsø;2010-07-01
16936;Læsø;2010-08-01
17102;Læsø;2010-09-01
16947;Læsø;2010-10-01
16261;Læsø;2010-11-01
16375;Læsø;2010-12-01
16183;Læsø;2011-01-01
16554;Læsø;2011-02-01
16694;Læsø;2011-03-01
17186;Læsø;2011-04-01
17078;Læsø;2011-05-01
15852;Læsø;2011-06-01
16382;Læsø;2011-07-01
15922;Læsø;2011-08-01
16155;Læsø;2011-09-01
16378;Læsø;2011-10-01
16618;Læsø;2011-11-01
16349;Læsø;2011-12-01
16772;Læsø;2012-01-01
16610;Læsø;2012-02-01
16684;Læsø;2012-03-01
16657;Læsø;2012-04-01
16642;Læsø;2012-05-01
16409;Læsø;2012-06-01
16224;Læsø;2012-07-01
16390;Læsø;2012-08-01
16298;Læsø;2012-09-01
16828;Læsø;2012-10-01
16506;Læsø;2012-11-01
16844;Læsø;2012-12-01
16594;Læsø;2013-01-01
16467;Læsø;2013-02-01
16562;Læsø;2013-03-01
16174;Læsø;2013-04-01
15503;Læsø;2013-05-01
15620;Læsø;2013-06-01
15182;Læsø;2013-07-01
15233;Læsø;2013-08-01
15433;Læsø;2013-09-01
15157;Læsø;2013-10-01
15295;Læsø;2013-11-01
15289;Læsø;2013-12-01
15230;Læsø;2014-01-01
15190;Læsø;2014-02-01
15153;Læsø;2014-03-01
15289;Læsø;2014-04-01
15041;Læsø;2014-05-01
14820;Læsø;2014-06-01
14991;Læsø;2014-07-01
14775;Læsø;2014-08-01
15003;Læsø;2014-09-01
15079;Læsø;2014-10-01
15110;Læsø;2014-11-01
14874;Læsø;2014-12-01
14979;Læsø;2015-01-01
14823;Læsø;2015-02-01
15093;Læsø;2015-03-01
15676;Læsø;2015-04-01
15881;Læsø;2015-05-01
15969;Læsø;2015-06-01
16140;Læsø;2015-07-01
16429;Læsø;2015-08-01
16879;Læsø;2015-09-01
16959;Læsø;2015-10-01
17001;Læsø;2015-11-01
16770;Læsø;2015-12-01
16905;Læsø;2016-01-01
16907;Læsø;2016-02-01
16777;Læsø;2016-03-01
16815;Læsø;2016-04-01
17190;Læsø;2016-05-01
17200;Læsø;2016-06-01
16403;Læsø;2016-07-01
16095;Læsø;2016-08-01
15627;Læsø;2016-09-01
15719;Læsø;2016-10-01
15362;Læsø;2016-11-01
15414;Læsø;2016-12-01
15538;Læsø;2017-01-01
15376;Læsø;2017-02-01
15382;Læsø;2017-03-01
15656;Læsø;2017-04-01
15484;Læsø;2017-05-01
15475;Læsø;2017-06-01
14966;Læsø;2017-07-01
15160;Læsø;2017-08-01
15455;Læsø;2017-09-01
15590;Læsø;2017-10-01
16010;Læsø;2017-11-01
15958;Læsø;2017-12-01
9676;Mariagerfjord;2004-01-01
9650;Mariagerfjord;2004-02-01
9672;Mariagerfjord;2004-03-01
9809;Mariagerfjord;2004-04-01
10264;Mariagerfjord;2004-05-01
10655;Mariagerfjord;2004-06-01
10745;Mariagerfjord;2004-07-01
10978;Mariagerfjord;2004-08-01
10862;Mariagerfjord;2004-09-01
10968;Mariagerfjord;2004-10-01
10981;Mariagerfjord;2004-11-01
10844;Mariagerfjord;2004-12-01
10986;Mariagerfjord;2005-01-01
10996;Mariagerfjord;2005-02-01
11689;Mariagerfjord;2005-03-01
11431;Mariagerfjord;2005-04-01
10593;Mariagerfjord;2005-05-01
11324;Mariagerfjord;2005-06-01
11514;Mariagerfjord;2005-07-01
11940;Mariagerfjord;2005-08-01
12108;Mariagerfjord;2005-09-01
12274;Mariagerfjord;2005-10-01
12337;Mariagerfjord;2005-11-01
12638;Mariagerfjord;2005-12-01
12585;Mariagerfjord;2006-01-01
12603;Mariagerfjord;2006-02-01
12796;Mariagerfjord;2006-03-01
12624;Mariagerfjord;2006-04-01
13814;Mariagerfjord;2006-05-01
13967;Mariagerfjord;2006-06-01
13991;Mariagerfjord;2006-07-01
14088;Mariagerfjord;2006-08-01
14141;Mariagerfjord;2006-09-01
14097;Mariagerfjord;2006-10-01
13829;Mariagerfjord;2006-11-01
13718;Mariagerfjord;2006-12-01
13891;Mariagerfjord;2007-01-01
13914;Mariagerfjord;2007-02-01
14076;Mariagerfjord;2007-03-01
14081;Mariagerfjord;2007-04-01
14565;Mariagerfjord;2007-05-01
14824;Mariagerfjord;2007-06-01
14698;Mariagerfjord;2007-07-01
14722;Mariagerfjord;2007-08-01
14552;Mariagerfjord;2007-09-01
14422;Mariagerfjord;2007-10-01
14285;Mariagerfjord;2007-11-01
14440;Mariagerfjord;2007-12-01
14723;Mariagerfjord;2008-01-01
14900;Mariagerfjord;2008-02-01
14632;Mariagerfjord;2008-03-01
14638;Mariagerfjord;2008-04-01
14766;Mariagerfjord;2008-05-01
14499;Mariagerfjord;2008-06-01
14209;Mariagerfjord;2008-07-01
14331;Mariagerfjord;2008-08-01
14233;Mariagerfjord;2008-09-01
14356;Mariagerfjord;2008-10-01
14213;Mariagerfjord;2008-11-01
14187;Mariagerfjord;2008-12-01
13929;Mariagerfjord;2009-01-01
13849;Mariagerfjord;2009-02-01
13927;Mariagerfjord;2009-03-01
14280;Mariagerfjord;2009-04-01
14079;Mariagerfjord;2009-05-01
13923;Mariagerfjord;2009-06-01
14000;Mariagerfjord;2009-07-01
14334;Mariagerfjord;2009-08-01
14474;Mariagerfjord;2009-09-01
14225;Mariagerfjord;2009-10-01
14501;Mariagerfjord;2009-11-01
14439;Mariagerfjord;2009-12-01
14218;Mariagerfjord;2010-01-01
14289;Mariagerfjord;2010-02-01
14520;Mariagerfjord;2010-03-01
14445;Mariagerfjord;2010-04-01
14175;Mariagerfjord;2010-05-01
14205;Mariagerfjord;2010-06-01
14159;Mariagerfjord;2010-07-01
13925;Mariagerfjord;2010-08-01
13863;Mariagerfjord;2010-09-01
13715;Mariagerfjord;2010-10-01
13684;Mariagerfjord;2010-11-01
13649;Mariagerfjord;2010-12-01
13511;Mariagerfjord;2011-01-01
13665;Mariagerfjord;2011-02-01
13752;Mariagerfjord;2011-03-01
14103;Mariagerfjord;2011-04-01
13846;Mariagerfjord;2011-05-01
13138;Mariagerfjord;2011-06-01
13467;Mariagerfjord;2011-07-01
13577;Mariagerfjord;2011-08-01
13847;Mariagerfjord;2011-09-01
13671;Mariagerfjord;2011-10-01
13572;Mariagerfjord;2011-11-01
13500;Mariagerfjord;2011-12-01
13555;Mariagerfjord;2012-01-01
13373;Mariagerfjord;2012-02-01
13575;Mariagerfjord;2012-03-01
13490;Mariagerfjord;2012-04-01
13222;Mariagerfjord;2012-05-01
13108;Mariagerfjord;2012-06-01
13061;Mariagerfjord;2012-07-01
13199;Mariagerfjord;2012-08-01
13297;Mariagerfjord;2012-09-01
13129;Mariagerfjord;2012-10-01
13145;Mariagerfjord;2012-11-01
13197;Mariagerfjord;2012-12-01
13295;Mariagerfjord;2013-01-01
13263;Mariagerfjord;2013-02-01
13025;Mariagerfjord;2013-03-01
13122;Mariagerfjord;2013-04-01
13233;Mariagerfjord;2013-05-01
13169;Mariagerfjord;2013-06-01
13236;Mariagerfjord;2013-07-01
13130;Mariagerfjord;2013-08-01
12800;Mariagerfjord;2013-09-01
12787;Mariagerfjord;2013-10-01
12874;Mariagerfjord;2013-11-01
12781;Mariagerfjord;2013-12-01
13079;Mariagerfjord;2014-01-01
12985;Mariagerfjord;2014-02-01
13179;Mariagerfjord;2014-03-01
13162;Mariagerfjord;2014-04-01
13162;Mariagerfjord;2014-05-01
13042;Mariagerfjord;2014-06-01
13121;Mariagerfjord;2014-07-01
13025;Mariagerfjord;2014-08-01
12979;Mariagerfjord;2014-09-01
13049;Mariagerfjord;2014-10-01
12931;Mariagerfjord;2014-11-01
12777;Mariagerfjord;2014-12-01
12668;Mariagerfjord;2015-01-01
12491;Mariagerfjord;2015-02-01
12047;Mariagerfjord;2015-03-01
12049;Mariagerfjord;2015-04-01
12043;Mariagerfjord;2015-05-01
11905;Mariagerfjord;2015-06-01
11916;Mariagerfjord;2015-07-01
11919;Mariagerfjord;2015-08-01
12056;Mariagerfjord;2015-09-01
12126;Mariagerfjord;2015-10-01
12004;Mariagerfjord;2015-11-01
12076;Mariagerfjord;2015-12-01
12157;Mariagerfjord;2016-01-01
9863;Mariagerfjord;2016-02-01
7339;Mariagerfjord;2016-03-01
7467;Mariagerfjord;2016-04-01
8458;Mariagerfjord;2016-05-01
10059;Mariagerfjord;2016-06-01
9938;Mariagerfjord;2016-07-01
11962;Mariagerfjord;2016-08-01
12196;Mariagerfjord;2016-09-01
12158;Mariagerfjord;2016-10-01
12168;Mariagerfjord;2016-11-01
12229;Mariagerfjord;2016-12-01
12221;Mariagerfjord;2017-01-01
12146;Mariagerfjord;2017-02-01
12249;Mariagerfjord;2017-03-01
12048;Mariagerfjord;2017-04-01
12155;Mariagerfjord;2017-05-01
11936;Mariagerfjord;2017-06-01
12076;Mariagerfjord;2017-07-01
12030;Mariagerfjord;2017-08-01
12085;Mariagerfjord;2017-09-01
12213;Mariagerfjord;2017-10-01
12237;Mariagerfjord;2017-11-01
12280;Mariagerfjord;2017-12-01
4682;Morsø;2004-01-01
4682;Morsø;2004-02-01
5703;Morsø;2004-03-01
5490;Morsø;2004-04-01
5789;Morsø;2004-05-01
6614;Morsø;2004-06-01
6754;Morsø;2004-07-01
5921;Morsø;2004-08-01
5943;Morsø;2004-09-01
5612;Morsø;2004-10-01
6064;Morsø;2004-11-01
6251;Morsø;2004-12-01
6381;Morsø;2005-01-01
6714;Morsø;2005-02-01
6620;Morsø;2005-03-01
7252;Morsø;2005-04-01
5488;Morsø;2005-05-01
5996;Morsø;2005-06-01
6210;Morsø;2005-07-01
6282;Morsø;2005-08-01
6410;Morsø;2005-09-01
5645;Morsø;2005-10-01
5882;Morsø;2005-11-01
5872;Morsø;2005-12-01
6344;Morsø;2006-01-01
5677;Morsø;2006-02-01
7148;Morsø;2006-03-01
6594;Morsø;2006-04-01
6546;Morsø;2006-05-01
6516;Morsø;2006-06-01
6697;Morsø;2006-07-01
6474;Morsø;2006-08-01
8075;Morsø;2006-09-01
9341;Morsø;2006-10-01
8075;Morsø;2006-11-01
8882;Morsø;2006-12-01
9021;Morsø;2007-01-01
10548;Morsø;2007-02-01
10584;Morsø;2007-03-01
9568;Morsø;2007-04-01
8956;Morsø;2007-05-01
9196;Morsø;2007-06-01
10898;Morsø;2007-07-01
9716;Morsø;2007-08-01
13110;Morsø;2007-09-01
12033;Morsø;2007-10-01
13331;Morsø;2007-11-01
12325;Morsø;2007-12-01
12392;Morsø;2008-01-01
11425;Morsø;2008-02-01
9454;Morsø;2008-03-01
9835;Morsø;2008-04-01
10779;Morsø;2008-05-01
11437;Morsø;2008-06-01
10000;Morsø;2008-07-01
10350;Morsø;2008-08-01
11503;Morsø;2008-09-01
11599;Morsø;2008-10-01
12189;Morsø;2008-11-01
11863;Morsø;2008-12-01
11317;Morsø;2009-01-01
11383;Morsø;2009-02-01
11204;Morsø;2009-03-01
12741;Morsø;2009-04-01
12514;Morsø;2009-05-01
12682;Morsø;2009-06-01
12868;Morsø;2009-07-01
12199;Morsø;2009-08-01
12043;Morsø;2009-09-01
12334;Morsø;2009-10-01
12404;Morsø;2009-11-01
12586;Morsø;2009-12-01
12446;Morsø;2010-01-01
12153;Morsø;2010-02-01
12028;Morsø;2010-03-01
11912;Morsø;2010-04-01
11496;Morsø;2010-05-01
10969;Morsø;2010-06-01
11288;Morsø;2010-07-01
11962;Morsø;2010-08-01
12108;Morsø;2010-09-01
12860;Morsø;2010-10-01
12199;Morsø;2010-11-01
12256;Morsø;2010-12-01
12781;Morsø;2011-01-01
12911;Morsø;2011-02-01
12116;Morsø;2011-03-01
12263;Morsø;2011-04-01
12523;Morsø;2011-05-01
11818;Morsø;2011-06-01
11885;Morsø;2011-07-01
11548;Morsø;2011-08-01
12188;Morsø;2011-09-01
12139;Morsø;2011-10-01
12321;Morsø;2011-11-01
12316;Morsø;2011-12-01
11439;Morsø;2012-01-01
11168;Morsø;2012-02-01
11272;Morsø;2012-03-01
10582;Morsø;2012-04-01
10195;Morsø;2012-05-01
9553;Morsø;2012-06-01
10270;Morsø;2012-07-01
9926;Morsø;2012-08-01
9449;Morsø;2012-09-01
9927;Morsø;2012-10-01
10008;Morsø;2012-11-01
9843;Morsø;2012-12-01
9835;Morsø;2013-01-01
9452;Morsø;2013-02-01
9150;Morsø;2013-03-01
9245;Morsø;2013-04-01
8985;Morsø;2013-05-01
8970;Morsø;2013-06-01
8286;Morsø;2013-07-01
9023;Morsø;2013-08-01
8336;Morsø;2013-09-01
8369;Morsø;2013-10-01
8348;Morsø;2013-11-01
8218;Morsø;2013-12-01
8511;Morsø;2014-01-01
9250;Morsø;2014-02-01
9964;Morsø;2014-03-01
9764;Morsø;2014-04-01
9848;Morsø;2014-05-01
9801;Morsø;2014-06-01
9751;Morsø;2014-07-01
9398;Morsø;2014-08-01
8737;Morsø;2014-09-01
8476;Morsø;2014-10-01
7676;Morsø;2014-11-01
7700;Morsø;2014-12-01
7719;Morsø;2015-01-01
8792;Morsø;2015-02-01
8873;Morsø;2015-03-01
9296;Morsø;2015-04-01
9140;Morsø;2015-05-01
8883;Morsø;2015-06-01
8820;Morsø;2015-07-01
9214;Morsø;2015-08-01
9277;Morsø;2015-09-01
8733;Morsø;2015-10-01
9049;Morsø;2015-11-01
9220;Morsø;2015-12-01
9509;Morsø;2016-01-01
9970;Morsø;2016-02-01
9399;Morsø;2016-03-01
9496;Morsø;2016-04-01
9816;Morsø;2016-05-01
9613;Morsø;2016-06-01
9250;Morsø;2016-07-01
9347;Morsø;2016-08-01
9162;Morsø;2016-09-01
10222;Morsø;2016-10-01
10317;Morsø;2016-11-01
10278;Morsø;2016-12-01
10319;Morsø;2017-01-01
10826;Morsø;2017-02-01
10875;Morsø;2017-03-01
11491;Morsø;2017-04-01
11191;Morsø;2017-05-01
11141;Morsø;2017-06-01
11229;Morsø;2017-07-01
10966;Morsø;2017-08-01
10873;Morsø;2017-09-01
10649;Morsø;2017-10-01
10990;Morsø;2017-11-01
10954;Morsø;2017-12-01
0;Rebild;2004-01-01
0;Rebild;2004-02-01
0;Rebild;2004-03-01
0;Rebild;2004-04-01
0;Rebild;2004-05-01
0;Rebild;2004-06-01
0;Rebild;2004-07-01
0;Rebild;2004-08-01
0;Rebild;2004-09-01
0;Rebild;2004-10-01
0;Rebild;2004-11-01
0;Rebild;2004-12-01
0;Rebild;2005-01-01
0;Rebild;2005-02-01
0;Rebild;2005-03-01
0;Rebild;2005-04-01
0;Rebild;2005-05-01
0;Rebild;2005-06-01
26077;Rebild;2005-07-01
7900;Rebild;2005-08-01
18514;Rebild;2005-09-01
18514;Rebild;2005-10-01
18514;Rebild;2005-11-01
18514;Rebild;2005-12-01
18514;Rebild;2006-01-01
18514;Rebild;2006-02-01
18514;Rebild;2006-03-01
18514;Rebild;2006-04-01
18500;Rebild;2006-05-01
18500;Rebild;2006-06-01
18500;Rebild;2006-07-01
18500;Rebild;2006-08-01
18500;Rebild;2006-09-01
18500;Rebild;2006-10-01
0;Rebild;2006-11-01
0;Rebild;2006-12-01
0;Rebild;2007-01-01
0;Rebild;2007-02-01
0;Rebild;2007-03-01
0;Rebild;2007-04-01
18500;Rebild;2007-05-01
18500;Rebild;2007-06-01
18500;Rebild;2007-07-01
18500;Rebild;2007-08-01
18500;Rebild;2007-09-01
17786;Rebild;2007-10-01
17071;Rebild;2007-11-01
